Freezer Test
427,426.0,-18.9375,-21.3125
428,427.0,-19.0625,-21.25
429,428.0,-19.0625,-21.3125
430,429.0,-19.0625,-21.3125
431,430.0,-19.0625,-21.25
432,431.0,-19.125,-21.25
433,432.0,-19.125,-21.3125
434,433.0,-19.125,-21.3125
435,434.0,-19.0625,-21.3125
436,435.0,-19.25,-21.3125
437,436.0,-19.125,-21.375
438,437.0,-19.125,-21.3125
439,438.0,-19.25,-21.375
440,439.0,-19.1875,-21.375
441,440.0,-19.1875,-21.375
442,441.0,-19.25,-21.4375
443,442.0,-19.25,-21.3125
444,443.0,-19.3125,-21.375
445,444.0,-19.3125,-21.375
446,445.0,-19.375,-21.375
447,446.0,-19.3125,-21.3125
448,447.0,-19.3125,-21.375
449,448.0,-19.4375,-21.3125
450,449.0,-19.4375,-21.3125
451,450.0,-19.4375,-21.375
452,451.0,-19.5,-21.375
453,452.0,-19.4375,-21.3125
454,453.0,-19.5,-21.25
455,454.0,-19.5,-21.3125
456,455.0,-19.5,-21.25
457,456.0,-19.5,-21.3125
458,457.0,-19.5,-21.375
459,458.0,-19.625,-21.4375
460,459.0,-19.5,-21.375
461,460.0,-19.625,-21.375
462,461.0,-19.5625,-21.4375
463,462.0,-19.5625,-21.4375
464,463.0,-19.5625,-21.4375
465,464.0,-19.625,-21.5
466,465.0,-19.625,-21.4375
467,466.0,-19.625,-21.4375
468,467.0,-19.75,-21.375
469,468.0,-19.8125,-21.375
470,469.0,-19.6875,-21.4375
471,470.0,-19.75,-21.3125
472,471.0,-19.75,-21.3125
473,472.0,-19.75,-21.375
474,473.0,-19.75,-21.4375
475,474.0,-19.75,-21.375
476,475.0,-19.875,-21.4375
477,476.0,-19.875,-21.375
478,477.0,-19.875,-21.4375
479,478.0,-19.875,-21.4375
480,479.0,-19.875,-21.4375
481,480.0,-19.9375,-21.4375
482,481.0,-19.9375,-21.4375
483,482.0,-19.9375,-21.5
484,483.0,-20.0,-21.4375
485,484.0,-19.9375,-21.4375
486,485.0,-19.9375,-21.4375
487,486.0,-20.0,-21.5
488,487.0,-20.0,-21.5
489,488.0,-20.0,-21.4375
490,489.0,-20.0625,-21.4375
491,490.0,-20.0625,-21.5
492,491.0,-20.125,-21.4375
493,492.0,-20.125,-21.5
494,493.0,-20.125,-21.5
495,494.0,-20.125,-21.4375
496,495.0,-20.125,-21.5
497,496.0,-20.1875,-21.5
498,497.0,-20.1875,-21.4375
499,498.0,-20.1875,-21.5
500,499.0,-20.25,-21.5
501,500.0,-20.1875,-21.4375
502,501.0,-20.125,-21.4375
503,502.0,-20.1875,-21.4375
504,503.0,-20.125,-21.5
505,504.0,-20.25,-21.5
506,505.0,-20.1875,-21.5
507,506.0,-20.25,-21.4375
508,507.0,-20.25,-21.4375
509,508.0,-20.25,-21.4375
510,509.0,-20.25,-21.5
511,510.0,-20.25,-21.4375
512,511.0,-20.3125,-21.5
513,512.0,-20.3125,-21.5
514,513.0,-20.3125,-21.5
515,514.0,-20.3125,-21.5
516,515.0,-20.375,-21.5625
517,516.0,-20.375,-21.625
518,517.0,-20.4375,-21.625
519,518.0,-20.3125,-21.5625
520,519.0,-20.375,-21.5625
521,520.0,-20.4375,-21.5625
522,521.0,-20.375,-21.5625
523,522.0,-20.4375,-21.5625
524,523.0,-20.5,-21.625
525,524.0,-20.4375,-21.5
526,525.0,-20.5625,-21.625
527,526.0,-20.4375,-21.625
528,527.0,-20.625,-21.5625
529,528.0,-20.5,-21.625
530,529.0,-20.625,-21.625
531,530.0,-20.5625,-21.6875
532,531.0,-20.5625,-21.5625
533,532.0,-20.5625,-21.625
534,533.0,-20.625,-21.625
535,534.0,-20.6875,-21.625
536,535.0,-20.6875,-21.625
537,536.0,-20.6875,-21.5625
538,537.0,-20.6875,-21.625
539,538.0,-20.6875,-21.625
540,539.0,-20.625,-21.625
541,540.0,-20.625,-21.5625
542,541.0,-20.6875,-21.625
543,542.0,-20.6875,-21.5625
544,543.0,-20.75,-21.5625
545,544.0,-20.75,-21.625
546,545.0,-20.6875,-21.625
547,546.0,-20.75,-21.625
548,547.0,-20.75,-21.5625
549,548.0,-20.8125,-21.625
550,549.0,-20.75,-21.625
551,550.0,-20.75,-21.625
552,551.0,-20.8125,-21.6875
553,552.0,-20.875,-21.625
554,553.0,-20.9375,-21.625
555,554.0,-20.8125,-21.625
556,555.0,-20.875,-21.625
557,556.0,-20.875,-21.625
558,557.0,-20.875,-21.6875
559,558.0,-20.9375,-21.6875
560,559.0,-20.9375,-21.625
561,560.0,-20.875,-21.625
562,561.0,-20.8125,-21.6875
563,562.0,-20.8125,-21.75
564,563.0,-20.875,-21.6875
565,564.0,-20.875,-21.625
566,565.0,-20.875,-21.6875
